web-scraper-order;web-scraper-start-url;content
1647115527-46;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Walter, Thomas  	(2010) 	University Apps. 	Switchjournal, 	 	(Oktober). 	43-44. 	ISSN 1422-5662"
1647115527-373;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Barrieren am Weg zum Mobile Contactless Payment Eine Marktanalyse und Bestandsaufnahme der Situation in der Schweiz. 	MKWI 2012. 	Braunschweig, 	1 März 2012."
1647115527-102;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Grabher, K.  	(1995) 	Groupware-Applikationen an der Universität St. Gallen. 	Informatik/Informatique, 	Vol. 2 	(6). 	26-28."
1647115527-35;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Silic, Mario & Back, Andrea  	(2013) 	Factors impacting information governance in the mobile device dual-use context. 	Records Management Journal, 	23 	(2). 	73-89. 	ISSN 0956-5698"
1647115527-512;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Neue Aspekte des Informationsmanagements. 	Neue Aspekte des Informationsmanagements, Workshop Wissensmanagement: Wege in die Wissensgesellschaft. 	München, 	9 November 2000."
1647115527-363;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Teamarbeit 2.0: Global - zeitgemäss - kompetent. 	DATEV-Kongress 2012. 	Berlin, 	7 September 2012."
1647115527-421;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Web-based Open Innovation - ""What‘s Your Strategy for Creating Knowledge, Products, and Services with Online Communities?"". 	4. SWISS KM Tool Day. 	Rüeschlikon, 	19 März 2009."
1647115527-443;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Unterwegs auf der Formel1-Rennstrecke der E-Learning-Innovationen. 	Zukunft E-Learning: E-Learning-Strategie und didaktische Implikationen. 	Universität Innsbruck, 	4 Dezember 2006."
1647115527-19;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Silic, Mario & Back, Andrea  	(2016) 	Factors driving unified communications and collaboration adoption and use in organizations. 	Measuring Business Excellence, 	20 	(1). 	21-40. 	ISSN 1368-3047"
1647115527-344;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea; Bauknecht, K.; Morger, O. & Tjoa, A.: 	Computer Supported Cooperative Work im Fokus des Bankensektors. 	, 	1997,"
1647115527-441;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	eCollaboration Goes Web 2.0 - Von den Basistechnologien zu den Trends effektiver verteilter Zusammenarbeit. 	TelekomForum - KompetenzTag Collaboration. 	Köln, 	1 Februar 2007."
1647115527-466;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	E-Learning industry updates & recommendations. 	Global Cumputer Training Services Conference. 	Buonas, 	24 März 2004."
1647115527-10;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Silic, Mario; Barlow, Jordan & Back, Andrea  	(2018) 	Evaluating the Role of Trust in Adoption: A Conceptual Replication in the Context of Open Source Systems. 	AIS Transactions on Replication Research, 	4 	(1). 	1-17. 	ISSN 2473-3458"
1647115527-45;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea  	(2010) 	E-Learning zunächst ganz pragmatisch als Kundenservice. 	Zeitschrift für E-Learning : Lernkultur und Bildungstechnologie, 	5 	(2). 	20-24. 	ISSN 1992-9579"
1647115527-304;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Rumyantseva, Maria; Enkel, Ellen & Gurgul, Grzegorz: 	Perspectives for our partners. Innovation and the network option. 	KnowledgeSource paper series, 	2002, 	Vol.6.BE HSG/IWI 3/IfB HSG No. 36."
1647115527-235;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Enkel, Ellen; Rumyantseva, Maria & Gurgul, Grzegorz: 	Integrated Performance Measurement System for Knowledge Networks for Growth.     	In       	Vonkrogh, Georg; Back, Andrea & Enkel, Ellen (Hrsg.):      	Knowledge Networks for Business Growth.  	Berlin : 	Springer, 	2007, 	S. 165-189."
1647115527-491;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Zum Verhältnis von eLearning und Wissensmanagement in Unternehmen. 	GI-Jahrestagung. 	Dortmund, 	1 Oktober 2002."
1647115527-126;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Berghaus, Sabine & Back, Andrea: 	Stages in Digital Business Transformation: Results of an Empirical Maturity Study. 	2016. 	- 10th Mediterranean Conference on Information Systems (MCIS 2016). 	- Paphos, Cyprus."
1647115527-223;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Cervellieri, Adrian; Buchli, Reto & Back, Andrea: 	Wissens-Wiki im IT-Betrieb und Notfall-Management bei der SFS services AG.     	In       	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.):      	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien.  	München : 	Oldenbourg, 	2012, 	S. 273-282."
1647115527-467;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	E-Learning Balanced Scorecard. 	5. IT-Kongress der Know How! AG. 	Stuttgart, 	23 März 2004."
1647115527-366;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Henestrosa, Alexandra: 	Mobile Learning App - Wie hätten Sie denn gerne Ihren intelligenten Lerncoach? 	Swiss eLearning Conference. 	Zürich, 	18 April 2012."
1647115527-361;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Habilitation: ""Beiträge der Daten-, Informations- und Wissensverarbeitung zur Weiterentwicklung des Internen Rechnungswesens und Controllings"". 	UniSG, 	Thesis, 	1993."
1647115527-527;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Szenario Bildungslandschaft 2005. 	Fachtagung Web Based Training: Universelles Lernen an Fachhochschulen und Universitäten. 	Olten, 	22 April 1999."
1647115527-511;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Knowledge Management und E-Learning. 	Seminar ""St. Galler Wissensmanagement"". 	St. Gallen, 	14 November 2000."
1647115527-82;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Seufert, Andreas; von Krogh, G. & Back, Andrea  	(1999) 	Towards knowledge networking. 	Journal of Knowledge Management, 	 	(No. 3). 	180-190."
1647115527-498;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Interview zu E-Learning im Unternehmen im Learntec-Studio. 	Learntec vom 06.02. bis 08.02.02. 	Karlsruhe, 	6 Februar 2002."
1647115527-15;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Silic, Mario & Back, Andrea  	(2016) 	What are the Keys to a Successful Mobile Payment System? Case of Cytizi: Mobile Payment System. 	Journal of Global Information Management, 	24 	(3). 	1-20. 	ISSN 1062-7375"
1647115527-266;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Implementierung und Nutzung der Prozesskostenrechnung.     	In       	Maennel, W. (Hrsg.):      	Prozesskostenrechnung : Bedeutung - Methoden - Branchenerfahrungen - Softwarelösungen.  	Gabler : 	Wiesbaden, 	1995, 	S. 37-39."
1647115527-180;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Mayrhofer, David; Heilmeier, Peter; Nirankari, Ravi & Back, Andrea: 	Knowledge Management in Challenging Settings - A Case of Military Aircraft. 	2005. 	- 5th International Conference on Knowledge Management and Knowledge Technologies (I-KNOW). 	- Graz."
1647115527-202;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea; Bendel, Oliver & Stoller-Schai, Daniel     	      	:  	E-Learning im Unternehmen: Grundlagen - Strategien - Methoden - Technologien. 	 	Zürich : 	Orell Füssli, 	2001, 	 	- ISBN 3-280-02749-7."
1647115527-436;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Strategy Map und Scorecard für E-Learning Initiativen. 	Effektivität und ROI in der betrieblichen Weiterbildung. 	Thalwil, 	20 September 2007."
1647115527-73;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea  	(2002) 	E-HR - Strategic Upgrade. 	Learntec New, 	 	(Nr. 1). 	10-11."
1647115527-372;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Hürden gibt es nur im Kopf - Schweizer Unternehmen mit Vorsprung auf dem Weg zur Enterprise 2.0. 	Swiss eEconomy Forum. 	Bern, 	5 März 2012."
1647115527-274;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Zollet, Roman & Back, Andrea: 	Critical Factors Influencing Innovation Diffusion on Corporate Websites. 	St.Gallen : 	Institute of Information Management, 	2014."
1647115527-330;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Köhne, M.; Enkel, Ellen; Seufert, Andreas; Back, Andrea & Vonkrogh, Georg: 	Development Aspects and Supportive Factors in Knowledge Networks. 	KnowledgeSource of St. Gallen, 	2000, 	BE HSG/IWI No 18."
1647115527-118;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Berghaus, Sabine & Back, Andrea: 	Disentangling the Fuzzy Front End of Digital Transformation: Activities and Approaches. 	2017. 	- International Conference on Information Systems (ICIS) 2017. 	- Seoul."
1647115527-43;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Knuchel, Thomas; Kuntner, Tobias; Pataki, Eva Carolina & Back, Andrea  	(2011) 	2D-Codes - Technologie und Anwendungsbereiche. 	Wirtschaftsinformatik, 	53 	(1). 	49-52. 	ISSN 0937-6429"
1647115527-194;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.)      	:  	Web 2.0 in der Unternehmenspraxis : Grundlagen, Fallstudien und Trends zum Einsatz von Social Software (2., aktualisierte Auflage). 	 	München : 	Oldenbourg, 	2009, 	 	- ISBN 978-3-486-59121-7."
1647115527-87;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Seufert, Andreas  	(1998) 	Kanzleiinformationssystem: Groupware-basiertes Wissensmanagement in Wirtschaftsprüfungs- und Steuerberatungskanzleien. 	Datenverarbeitung-Steuer-Wirtschaft-Recht, 	Vol. 28 	(3). 	72-76."
1647115527-217;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Friedel, Dominik & Back, Andrea: 	Bestimmung des Enterprise-2.0-Entwicklungsstands mit einem Reifegradmodell.     	In       	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.):      	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien.  	München : 	Oldenbourg, 	2012, 	S. 102-108."
1647115527-490;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Wissensmanagement und -Tools. 	Blockwoche Informationsmanagement Intensivstudium KMU. 	St. Gallen, 	1 Oktober 2002."
1647115527-16;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Silic, Mario & Back, Andrea  	(2016) 	The dark side of social networking sites : Understanding phishing risks. 	Computers in Human Behavior, 	60 	 	35-43. 	ISSN 0747-5632"
1647115527-80;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea  	(2000) 	Michael Cusumano :Interview. 	Wirtschaftsinformatik, 	42 	(1). 	71-73. 	ISSN 0937-6429"
1647115527-208;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Ruf, Christian; Back, Andrea & Burkhardt, Marc: 	Mobile First auch in Beratungsprozessen des Private Banking? Entwicklung und Validierung einer iPad-Applikation.     	In       	Nissen, Volker; Stelzer, Dirk; Straßburger, Steffen & Fischer, Daniel (Hrsg.):      	Multikonferenz Wirtschaftsinformatik (MKWI) 2016.  	Ilmenau : 	Universitätsverlag Ilmenau, 	2016, 	S. 955-966."
1647115527-300;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Bendel, Oliver; Schnoering, Katharina & Back, Andrea: 	Potenziale pädagogischer Agenten. 	Reihe Arbeitsberichte des Learning Center der Universität St. Gallen, 	2002, 	1/2002."
1647115527-285;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Heidecke, Florian; Mayrhofer, David; Back, Andrea & Schiesser, Andreas: 	Current State Analysis and Identification of Opportunities in Roche's Sales Force Training. 	, 	2005,"
1647115527-161;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Sammer, Thomas; Camichel, Fabio Armon & Back, Andrea: 	Integrating the Smartphone : Applying the U-Constructs Approach on the Case of Mobile University Services. 	2011. 	- 6th Mediterranean Conference on Information Systems (MCIS 2011). 	- Limassol, Cyprus."
1647115527-75;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea  	(2001) 	Plato-Cookbook: Wie gestalte ich meinen Unterricht im Internet-Klassenzimmer? 	Forum, 	Vol. 21 	(Nr. 1). 	40-41."
1647115527-34;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Link, Björn & Back, Andrea  	(2013) 	Systemic Differences between SaaS- and On-Premise-ERP : An Overview of a Qualitative Option Calculation Scheme. 	AIS Transactions on Enterprise Systems, 	4 	(1). 	11-23."
1647115527-68;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Mayrhofer, David & Back, Andrea  	(2003) 	E-Meetings in Europa: State-of-the-art und Zukunftstrends. 	Bulletin, 	 	(5). 	36-37."
1647115527-124;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Silic, Mario & Back, Andrea: 	Deterrent Effects of Warnings on User’s Behavior in Preventing Malicious Software Use. 	2017. 	- 50th Hawaii International Conference on Sciences (HICSS). 	- Waikoloa, Hawaii."
1647115527-5;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Marheine, Christian; Gruber, Lukas & Back, Andrea  	(2019) 	Innovation durch den Einsatz von Enterprise IoT-Lösungen: Ein Modell zur Bestimmung des Innovationspotenzials. 	HMD Praxis der Wirtschaftsinformatik, 	56 	(6). 	1126-1143. 	ISSN 1436-3011"
1647115527-251;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Entscheidungsunterstützungssysteme.     	In       	Küpper, Hans-Ulrich & Wagenhofer, Alfred (Hrsg.):      	Handwörterbuch Unternehmensrechnung und Controlling.  	Stuttgart : 	Schäffer-Poeschel, 	2002, 	S. 370-374."
1647115527-526;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Kooperatives Lernen im Internet. 	Leitung Weiterbildungsseminar HSG. 	St. Gallen, 	1 September 1999."
1647115527-279;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Hain, Stefanie & Back, Andrea: 	State-of-the-Art on Maturity Models for Collaboration. 	Arbeitsberichte Business 2.0, 	2009, 	01/2009."
1647115527-394;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Koch, Michael: 	Enterprise 2.0-Fallstudien - Aus Erfahrung lernen. 	12. KnowTech 2010. 	Bad Homburg, 	16 September 2010."
1647115527-536;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Strategisches Management & Informations- und Kommunikationstechnologien (IKT) insbesondere Knowledge Management. 	MSM Seminar. 	Zürich, 	12 Mai 1998."
1647115527-265;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Management Informationssysteme.     	In       	      	Controlling Lexikon.  	München et al. : 	Oldenbourg, 	1996,"
1647115527-477;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Insights from taking a business engineering perspective on corporate eLearning. 	Guide Executive Club. 	Rome, 	1 Oktober 2003."
1647115527-40;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Koch, Michael  	(2011) 	Broadening Participation in Knowledge Management in Enterprise 2.0. 	Information Technology : it, 	53 	(3). 	135-141. 	ISSN 0944-2774"
1647115527-137;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Ruf, Christian & Back, Andrea: 	Design Requirements for Collaboration Processes to Increase Customer Trust in Mobile Banking Platforms. 	2014. 	- The 27th Bled eConference ""eEcosystems"". 	- Bled, Slovenia."
1647115527-323;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Vassiliadis, Stefanos; Koehne, Marija; Seufert, Andreas; von Krogh, G. & Back, Andrea: 	Strategic Deployment of Networks for Knowledge Management: When to choose the Network Option. 	, 	2000,"
1647115527-133;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Berghaus, Sabine & Back, Andrea: 	Requirements Elicitation and Utilization Scenarios for In-Car Use of Wearable Devices. 	2015. 	- 48th Hawaiin International Conference on System Sciences (HICSS). 	- Kauai, Hawaii."
1647115527-538;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Seufert, Andreas: 	The Knowledge Creation Company: Strategisches Management & IKT. 	Seminar Wissensmanagement: Technologische Potentiale, organisatorische Anforderungen und Erfahrungen. 	Zürich, 	16 April 1998."
1647115527-458;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Schöne neue Arbeitswelt: Die Rolle von E-Tools für Ihre Informations- und Wissensarbeiter. 	Keynote an der eHealthCare.ch04 Konferenz. 	Zürich, 	12 Oktober 2004."
1647115527-100;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Schuka, Oliver  	(1996) 	Vom Firmenhauptsitz ins Telecottage. 	Output Focus, 	Vol. 1 	 	46-48."
1647115527-402;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Silo-Breaking through Open (e-)Cooperation - Zusammenarbeit von Hochschullehre und Unternehmenspraxis. 	GML 2010. 	Berlin, 	11 März 2010."
1647115527-537;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Knowledge Management: Concepts and Technologies. 	Lotus Gold Seminar. 	Zürich, 	22 April 1998."
1647115527-489;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Wissensmanagement IKT-Systeme und -Tools. 	Seminar ""St. Galler Wissensmanagement"" 2002. 	Ermatingen, 	1 Oktober 2002."
1647115527-358;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Lean & agil: Social-Software.     In: Computerworld.ch              (2014),     Sonderausgabe ti&m special,     S. 22-23."
1647115527-181;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Mayrhofer, David; Back, Andrea; Hubschmid, Roger & Heidecke, Florian: 	Software Tools for E-Collaboration: Evaluating Web-Conferencing Tools. 	2005. 	- 16th Information Resources Management Association Conference (IRMA). 	- San Diego, CA."
1647115527-99;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Seufert, Andreas  	(1996) 	Teamorientierung im Management - Management Support goes Groupware. 4 Workshop des GI-Arbeitskreises 5.5.2 Management Support Systems (MSS). 	Wirtschaftsinformatik, 	Vol. 38 	(6). 	650-651."
1647115527-342;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Seufert, Andreas: 	State of the Art des Management Supports Teil 1: Klassische Management Support Ansätze. 	, 	1997,"
1647115527-510;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Wissensnetzwerke: Ihr Beitrag zum persönlichen und Unternehmenswachstum. 	Siemens KAuDz. 	Erlangen, 	1 März 2001."
1647115527-113;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Grüttner, Arne; Vitisvorakarn, Min; Wambsganss, Thiemo; Rietsche, Roman & Back, Andrea: 	The New Window to Athlete’s Soul – What Social Media Tells Us About Athletes’ Performances. 	2020. 	- Hawaii International Conference on System Sciences (HICSS). 	- Maui, Hawaii, USA."
1647115527-465;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Die praktische Umsetzung von Blended-Learning-Angeboten in der betrieblichen Aus- und Weiterbildung. 	Forum ""Blended Learning"" der Frey Akademie. 	Winterthur, 	3 April 2004."
1647115527-481;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	E-Learning strategisch verankern. 	IOP-Fachtagung. 	Bern, 	4 September 2003."
1647115527-263;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Weiser, Christian: 	Telelernen.     	In       	      	Lexikon der Wirtschaftsinformatik.  	Berlin et al. : 	Springer, 	1997, 	S. 404-405."
1647115527-462;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	E-Learning quo vadis? Innovationsrichtungen veranschaulicht am St. Galler E-Learning Referenzmodell. 	Media Design Center der TU Dresden. 	Dresden, 	13 Mai 2004."
1647115527-7;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Peter, Lukas; Back, Andrea & Werro, Tina  	(2019) 	Conceptual framework for collaborative open innovation with a startup ecosystem. 	Innovation in the Digital Economy, 	11 	(1). 	 	ISSN 1947-8305"
1647115527-230;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Heidecke, Florian: 	Produktivität von Wissensarbeitern.     	In       	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.):      	Web 2.0 in der Unternehmenspraxis : Grundlagen, Fallstudien und Trends zum Einsatz von Social Software.  	München : 	Oldenbourg, 	2008, 	S. 99-112."
1647115527-108;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea  	(1994) 	Prozesskostenrechnung. 	Bilanzbuchhalter, 	Vol. 18 	(6). 	121-123."
1647115527-236;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Heidecke, Florian; Mayrhofer, David; Schiesser, Andreas & Back, Andrea: 	Organisation des Aussendiensttrainings in der Pharma-Branche: Entwicklung eines Referenzmodells mittels Fallstudienforschung.     	In       	Breitner, Michael H.; Bruns, Beate & Lehner, Franz (Hrsg.):      	Neue Trends im E-Learning : Aspekte der Betriebswirtschaftslehre und Informatik.  	Heidelberg : 	Physica, 	2007, 	S. 181-196."
1647115527-70;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Ammann Schoch, Regina; Back, Andrea; Kunert, Karsten & Tresch, Markus  	(2003) 	Wissensinitiativen: Überall, aber wo genau? 	io new management, 	 	(Nr. 10). 	30-36."
1647115527-88;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea; Seufert, Andreas & von Krogh, G.  	(1998) 	Measuring. 	Thexis-Sonderheft Management Szenarien 2005, 	Vol. 15 	(2). 	154-155."
1647115527-259;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Virtual Reality.     	In       	Mertens, Peter & Back, Andrea (Hrsg.):      	Lexikon der Wirtschaftsinformatik.  	Berlin : 	Springer, 	2001, 	S. 492-494."
1647115527-457;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Einführung. 	Knowledge Worker Productivity: Von Investitionen in Lernen und Wissen zu messbaren Geschäftsresultaten, Seminar Learning Center. 	Wallisellen, 	18 November 2004."
1647115527-319;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Raimann, Joerg; Koehne, Marija; Seufert, Andreas; Back, Andrea & von Krogh, G.: 	Performance Measurement of Communities of Practice. 	, 	2000,"
1647115527-170;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Walter, Thomas & Back, Andrea: 	Crowdsourcing as a Business Model: An exploration of emergent textbooks harnessing the wisdom of crowds. 	2010. 	- 23rd Bled eConference ""eTrust: Implications for the Individual, Enterprises and Society"". 	- Bled, Slovenia."
1647115527-353;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Grüttner, Arne & Back, Andrea: 	Digital-Entrepreneurship-Werkstatt: Ein Start-up Baukasten für das Klassenzimmer.     In: bildung+ schule digital     05/2020         (2020),          S. 24-28."
1647115527-226;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Web-based Open Innovation - Wie Online-Gemeinschaften Dienstleistungen, Produkte und Wissen mitgestalten.     	In       	Hornung-Praehauser, Veronika & Luckmann, Michaela (Hrsg.):      	Kreativität und Innovationskompetenz im digitalen Netz : Sammlung von ausgewählten Fach- und Praxisbeiträgen der 5. EduMedia Fachtagung 2009. Salzburg, 4. - 5. Mai 2009.  	Salzburg : 	Salzburg Research Forschungsgesellschaft, 	2009, 	S. 89-94."
1647115527-200;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Österle, Hubert; Back, Andrea; Winter, Robert & Brenner, Walter (Hrsg.)      	:  	Business Engineering - Die ersten 15 Jahre. 	 	Berlin : 	Springer, 	2004, 	DOI:10.1007/978-3-642-18542-7. 	- ISBN 978-3-642-62151-2."
1647115527-375;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Ich bin drin - im Web 2.0! Meine Arbeitspraxis 2.0. 	Tag der Informatik an der Christian-Albrechts-Universität Kiel. 	Kiel, 	2 Dezember 2011."
1647115527-496;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	eLearning im Unternehmen: Lessons Learned und Erfahrungslücken. 	Learntec. 	Karlsruhe, 	7 Februar 2002."
1647115527-365;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Teamarbeit 2.0: Global - zeitgemäss - kompetent. 	DATEV-Kongress 2012. 	Nürnberg, 	20 July 2012."
1647115527-530;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Einführung und Leitung 1. Block 2. Woche: ""Applikationen"", Groupware und Knowledge Management. 	Executive Study Program Master of Business Engineering, Universität St. Gallen. 	St. Gallen, 	5 Januar 1999."
1647115527-44;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Wildi, Dennis; Back, Andrea & Gfeller, Reto  	(2011) 	Wachstumsbarrieren bei der Nutzung von betrieblichen Lernplattformen. 	HMD : Praxis der Wirtschaftsinformatik, 	48 	(1). 	18-27. 	ISSN 1436-3011"
1647115527-53;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Heidecke, Florian & Back, Andrea  	(2009) 	A Reference Model for E-Collaboration within the Dispersed Sales Force Training Process in Multinational Companies. 	International Journal of e-Collaboration, 	5 	(1). 	32-46. 	ISSN 1548-3673"
1647115527-91;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea  	(1998) 	Universitäre Ausbildung anno 2005. 	Thexis-Sonderheft Management Szenarien 2005, 	Vol. 15 	(2). 	10-11."
1647115527-153;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Friedel, Dominik & Back, Andrea: 	Determination of Enterprise 2.0 Development Levels with a Maturity Model. 	2012. 	- IADIS Multi Conference on Computer Science and Information Systems (MCCSIS 2012). 	- Lisbon."
