web-scraper-order,web-scraper-start-url,publikation
1647089043-1266,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Sammer, Thomas; Camichel, Fabio Armon & Back, Andrea:
	Integrating the Smartphone : Applying the U-Constructs Approach on the Case of Mobile University Services.
	2011.
	- 6th Mediterranean Conference on Information Systems (MCIS 2011).
	- Limassol, Cyprus."
1647089043-1136,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea; Reinmann, Gabi & Baumgartner, Peter
 	(2014)
	Editorial: Erste Ausgabe von iTeL.
	Interdisziplinäre Zeitschrift für Technologie und Lernen (iTeL),
	
	(1).
	3-5."
1647089043-1587,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	E-Meetings im Überblick: Eine Einführung.
	E-Meetings in die Arbeits- und Lernkultur integrieren, Seminar Learning Center.
	Horgen bei Zürich,
	8 May 2003."
1647089043-1108,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Lötscher, Julia & Back, Andrea
 	(2020)
	Erfolgsfaktoren für digitale Solutions: Wie steht es um die Innovationskultur in Ihrem Unternehmen?
	Wirtschaftsinformatik & Management,
	12
	(Juni).
	158-167.
	ISSN 1867-5905"
1647089043-1117,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Silic, Mario; Barlow, Jordan B. & Back, Andrea
 	(2017)
	A new perspective on neutralization and deterrence: Predicting shadow IT usage.
	Information & management,
	54
	(8).
	1023-1037.
	ISSN 0378-7206"
1647089043-1315,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Enterprise 2.0 - Digitale Transformation durch soziale Technologien.
    	In  
    	Hoffmann, Christian Pieter; Lennerts, Silke; Schmitz, Christian; Stölzle, Wolfgang & Uebernickel, Falk (ed.): 
    	Business Innovation: Das St. Galler Modell. 
	Wiesbaden :
	Springer Fachmedien Wiesbaden,
	2016,
	S. 123-138."
1647089043-1155,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea
 	(2009)
	Veni - VIDEO - Vici: Videobasiertes eLearning auf dem Siegeszug 2.0.
	Jahrbuch eLearning & Wissensmanagement 2009/2010, eLearning Quo vadis?,
	
	
	44-49."
1647089043-1447,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea & Seufert, Andreas:
	State of the Art des Management Supports Teil 1: Klassische Management Support Ansätze.
	,
	1997,"
1647089043-1158,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Heidecke, Florian & Back, Andrea
 	(2009)
	A Reference Model for E-Collaboration within the Dispersed Sales Force Training Process in Multinational Companies.
	International Journal of e-Collaboration,
	5
	(1).
	32-46.
	ISSN 1548-3673"
1647089043-1627,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Aufbau einer massgeschneiderten IT-Architektur für das Wissensmanagement.
	2. Österreichischer Wissensmanagement-Kongress.
	Wien,
	1 March 2000."
1647089043-1149,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Wildi, Dennis; Back, Andrea & Gfeller, Reto
 	(2011)
	Wachstumsbarrieren bei der Nutzung von betrieblichen Lernplattformen.
	HMD : Praxis der Wirtschaftsinformatik,
	48
	(1).
	18-27.
	ISSN 1436-3011"
1647089043-1346,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Köhne, M.; Enkel, Ellen & Ulrich, C.:
	Developmental aspects and supportive factors in Knowledge Networks.
    	In  
    	Back, Andrea; Vonkrogh, Georg; Seufert, Andreas & Enkel, Ellen (ed.): 
    	Getting real about Knowledge Networks: unlocking corporate knowledge assets. 
	Basingstoke :
	Palgrave Macmillan,
	2006,
	S. 148-169."
1647089043-1368,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea & Weiser, Christian:
	Telelernen.
    	In  
    	 
    	Lexikon der Wirtschaftsinformatik. 
	Berlin et al. :
	Springer,
	1997,
	S. 404-405."
1647089043-1196,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea
 	(1998)
	Universitäre Ausbildung anno 2005.
	Thexis-Sonderheft Management Szenarien 2005,
	Vol. 15
	(2).
	10-11."
1647089043-1249,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Silic, Mario & Back, Andrea:
	Information Security and Open Source Dual Use Security Software: Trust Paradox.
	2013.
	- 9th IFIP WG 2.13 International Conference, OSS 2013.
	- Koper-Capodistria, Slovenia."
1647089043-1322,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Friedel, Dominik & Back, Andrea:
	Bestimmung des Enterprise-2.0-Entwicklungsstands mit einem Reifegradmodell.
    	In  
    	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (ed.): 
    	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien. 
	München :
	Oldenbourg,
	2012,
	S. 102-108."
1647089043-1309,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Mertens, Peter & Back, Andrea (ed.) 
    	: 
	Lexikon der Wirtschaftsinformatik.
	
	Berlin u.a. :
	Springer,
	2001,
	
	- ISBN 3-540-42339-7."
1647089043-1421,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Makarevitch, Alexei & Enkel, Ellen:
	Perspective for our partners: New Ventures: important concepts and theories.
	KnowledgeSource paper series,
	2001,
	Vol. 3. BE HSG/IWI 3 IfB No 31."
1647089043-1603,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Interview zu E-Learning im Unternehmen im Learntec-Studio.
	Learntec vom 06.02. bis 08.02.02.
	Karlsruhe,
	6 February 2002."
1647089043-1208,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea
 	(1995)
	Groupware. Editoral.
	Informatik/Informatique,
	Vol. 2
	(6).
	2."
1647089043-1391,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Leithner, Barbara & Back, Andrea:
	Beiträge der Balanced Scorecard für ein nachhaltiges E-Learning im Unternehmen.
	Arbeitsberichte des Learning Center der Universität St. Gallen,
	2004,
	4/2004."
1647089043-1465,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Sammer, Thomas & Back, Andrea:
	Aktuelle Trends in Enterprise Mobility.
    In: IT business
    2012    
    (2012),
    3,
    S. 14-15."
1647089043-1432,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Bendel, Oliver; Stoller-Schai, Daniel; Mergel, Ines & Back, Andrea:
	Dialogplattform Knowledge Management der Deutschen Bank AG (Internal Paper).
	,
	2000,
	BE HSG / IWI3 Nr. 12."
1647089043-1251,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Ruf, Christian & Back, Andrea:
	Adoption of Online Videos in Organizations : A Multi-Case Comparison.
	2013.
	- 26th Bled eConference ""eInnovations: challenges and impacts for individuals, organizations and society"".
	- Bled, Slovenia."
1647089043-1590,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Chief-Learning-Officer-Projektagenda 200x.
	GI-Jahrestagung, Oktober 2002.
	Dortmund,
	1 October 2002."
1647089043-1262,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Friedel, Dominik; Back, Andrea & Wieland, Ralf:
	Wie weit und bereit sind Unternehmen mit Enterprise 2.0 - Ergebnisse einer Reifegradstudie im deutschsprachigen Raum.
	2011.
	- 13. KnowTech 2011.
	- Bad Homburg."
1647089043-1348,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Balanced Learning Scorecard: Den Wert von (E-)Learning-Innovationen für Geschäftsziele kommunizieren.
    	In  
    	Ehlers, Ulf-Daniel & Schenkel, Peter (ed.): 
    	Bildungscontrolling im E-Learning : Erfolgreiche Strategien und Erfahrungen jenseits des ROI. 
	Berlin :
	Springer,
	2005,
	S. 131-140."
1647089043-1344,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Gurgul, Grzegorz; Enkel, Ellen; Rumyantseva, Maria & Ulrich, Claudia:
	The customer - an untapped source of innovations. Developing a Customer Integration Network in HP.
    	In  
    	Vonkrogh, Georg; Back, Andrea & Enkel, Ellen (ed.): 
    	Knowledge Networks for Business Growth. 
	Berlin :
	Springer,
	2007,
	S. 59-76."
1647089043-1516,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Revolutionäre Trends in der Zusammenarbeit: The wiki way, the twitter way, the open innovation way.
	TA SWISS.
	Thun,
	23 September 2009."
1647089043-1405,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Bendel, Oliver; Schnoering, Katharina & Back, Andrea:
	Potenziale pädagogischer Agenten.
	Reihe Arbeitsberichte des Learning Center der Universität St. Gallen,
	2002,
	1/2002."
1647089043-1531,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Zeit für kreative Verdrängung des Althergebrachten im betrieblichen E-Learning: Disruptive Innovation.
	Swiss eEducation Forum, info society days 2009.
	Bern,
	2 March 2009."
1647089043-1631,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Kooperatives Lernen im Internet.
	Leitung Weiterbildungsseminar HSG.
	St. Gallen,
	1 September 1999."
1647089043-1561,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Progettare il proprio lavoro attraverso una formazione efficace on-line.
	Professionisti della Salute educare al miglioramento e alla ricerca.
	Trento, Italien,
	28 January 2005."
1647089043-1258,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Friedel, Dominik & Back, Andrea:
	Determination of Enterprise 2.0 Development Levels with a Maturity Model.
	2012.
	- IADIS Multi Conference on Computer Science and Information Systems (MCCSIS 2012).
	- Lisbon."
1647089043-1350,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Die wissenschaftliche Sicht: Der rechte Umgang mit Stakeholdern.
    	In  
    	Wilbers, Karl (ed.): 
    	Stolpersteine beim Corporate E-Learning: Stakeholdermanagement, Management von E-Learning-Wissen, Evaluation. 
	München :
	Oldenbourg,
	2005,
	S. 19-30."
1647089043-1483,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea & Haager, Christoph:
	Assessing Degrees of Web-2.0-ness: Model and Results for Product Websites in the Pharma-Industry.
	24th Bled eConference.
	Bled,
	14 June 2011."
1647089043-1360,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Critical Success Factors (CSF).
    	In  
    	Mertens, Peter & Back, Andrea (ed.): 
    	Lexikon der Wirtschaftsinformatik. 
	Berlin :
	Springer,
	2001,
	S. 124-125."
1647089043-1285,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Mayrhofer, David; Heilmeier, Peter; Nirankari, Ravi & Back, Andrea:
	Knowledge Management in Challenging Settings - A Case of Military Aircraft.
	2005.
	- 5th International Conference on Knowledge Management and Knowledge Technologies (I-KNOW).
	- Graz."
1647089043-1311,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Silic, Mario; Back, Andrea & Sammer, Thomas:
	Employee acceptance and use of unified communications and collaboration in a cross-cultural environment.
    	In  
    	 
    	Remote work and collaboration : breakthroughs in research and practice. 
	Hershey PA :
	IGI Global,
	2017,
	S. 1-22."
1647089043-1300,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (ed.) 
    	: 
	Web 2.0 in der Unternehmenspraxis: Grundlagen, Fallstudien und Trends zum Einsatz von Social Software.
	
	München :
	Oldenbourg,
	2008,
	
	- ISBN 3-486-58579-7."
1647089043-1458,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Grüttner, Arne & Back, Andrea:
	Digital-Entrepreneurship-Werkstatt:
Ein Start-up Baukasten für das Klassenzimmer.
    In: bildung+ schule digital
    05/2020    
    (2020),
    
    S. 24-28."
1647089043-1583,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Strategische Ausrichtung von E-Learning.
	KMU-Wissen: Weiterbildung Online.
	Kassel,
	1 October 2003."
1647089043-1234,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Ruf, Christian & Back, Andrea:
	How Can We Design Products, Services, and Software That Reflect the Needs of Our Stakeholders? : Towards a Canvas for Successful Requirements Engineering.
	2015.
	- 10th International Conference, DESRIST 2015.
	- Dublin, Clontarf."
1647089043-1546,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	eCollaboration Goes Web 2.0 - Von den Basistechnologien zu den Trends effektiver verteilter Zusammenarbeit.
	TelekomForum - KompetenzTag Collaboration.
	Köln,
	1 February 2007."
1647089043-1333,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Heidecke, Florian:
	Newsfeeds und Newsaggregatoren.
    	In  
    	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (ed.): 
    	Web 2.0 in der Unternehmenspraxis : Grundlagen, Fallstudien und Trends zum Einsatz von Social Software. 
	München :
	Oldenbourg,
	2008,
	S. 57-63."
1647089043-1306,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea; Bendel, Oliver & Stoller-Schai, Daniel
    	 
    	: 
	E-Learning: Ein Wörterbuch.
	
	Kappelrodeck :
	Achertäler Verlag,
	2002,
	
	- ISBN 3-930360-11-X."
1647089043-1585,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Vorbereitungsgrad von Unternehmen für E-Learning.
	Moderation Fragebogenauswertung via Centra für ""KMU-Wissen: Weiterbildung Online"".
	St. Gallen,
	1 October 2003."
1647089043-1229,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Silic, Mario & Back, Andrea:
	Deterrent Effects of Warnings on User’s Behavior in Preventing Malicious
Software Use.
	2017.
	- 50th Hawaii International Conference on Sciences (HICSS).
	- Waikoloa, Hawaii."
1647089043-1218,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Grüttner, Arne; Vitisvorakarn, Min; Wambsganss, Thiemo; Rietsche, Roman & Back, Andrea:
	The New Window to Athlete’s Soul – What Social Media Tells Us About Athletes’ Performances.
	2020.
	- Hawaii International Conference on System Sciences (HICSS).
	- Maui, Hawaii, USA."
1647089043-1420,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Enkel, Ellen; Gibbert, Michael; Makarevitch, Alexei & Vassiliadis, Stefanos:
	Perspective for our partners: Innovation, Knowledge creation, Customer Integration and Launching new Ventures.
	KnowledgeSource paper series,
	2001,
	Vol. 01. BE HSG/IWI 3 IfB No 29."
1647089043-1541,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Strategy Map und Scorecard für E-Learning Initiativen.
	Effektivität und ROI in der betrieblichen Weiterbildung.
	Thalwil,
	20 September 2007."
1647089043-1463,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Lean & agil: Social-Software.
    In: Computerworld.ch
        
    (2014),
    Sonderausgabe ti&m special,
    S. 22-23."
1647089043-1461,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Egeli, Martin & Back, Andrea:
	Mobile Enterprise - bereit für den mobilen Wandel?
    In: IT business
    15    
    (2015),
    1,
    S. 24-25."
1647089043-1292,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Chief-Learning-Officer-Projektagenda 200x.
	2002.
	- 32. Jahrestagung der Gesellschaft für Informatik e.V. (GI).
	- Dortmund."
1647089043-1422,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Vassiliadis, Stefanos; Raimann, Joerg; Seufert, Andreas; Back, Andrea & von Krogh, G.:
	Training for Knowledge Networks: Documentation.
	,
	2000,"
1647089043-1409,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Rumyantseva, Maria; Enkel, Ellen & Gurgul, Grzegorz:
	Perspectives for our partners. Innovation and the network option.
	KnowledgeSource paper series,
	2002,
	Vol.6.BE HSG/IWI 3/IfB HSG No. 36."
1647089043-1364,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Virtual Reality.
    	In  
    	Mertens, Peter & Back, Andrea (ed.): 
    	Lexikon der Wirtschaftsinformatik. 
	Berlin :
	Springer,
	2001,
	S. 492-494."
1647089043-1610,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	IT und Wissensmanagement: Freude oder Feinde?
	Kunden-Event Fritz&Maziol.
	St. Gallen,
	19 September 2001."
1647089043-1505,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Welche Kompetenzen in der digitalen Welt 2020 gebraucht werden.
	9. Zukunftskongress des 2b AHEAD ThinkTanks.
	Braunschweig,
	16 June 2010."
1647089043-1324,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Friedel, Dominik & Back, Andrea:
	Das St. Galler Enterprise-2.0-Methodenset - Ein Ansatz zum organisatorischen Wandel.
    	In  
    	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (ed.): 
    	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien. 
	München :
	Oldenbourg,
	2012,
	S. 108-115."
1647089043-1119,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Silic, Mario & Back, Andrea
 	(2017)
	Open Source Software Adoption: Lessons from Linux in Munich.
	IT Professional,
	19
	(1).
	42-47.
	ISSN 1520-9202"
1647089043-1246,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Fiechter, Daniel; Sammer, Thomas & Back, Andrea:
	Efficient And Ubiquitous Resource Allocation - Can Smartphones Improve Urban Traffic Flow Associated With Numerous Cars Searching For Parking Spaces?
	2013.
	- European Transport Conference 2013.
	- Frankfurt a. M.."
1647089043-1161,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Hain, Stefanie & Back, Andrea
 	(2008)
	Personal Learning Journal - Course Design for Using Weblogs in Higher Education.
	Electronic Journal of e-Learning - EJEL,
	6
	(3).
	189-196.
	ISSN 1479-4403"
1647089043-1316,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea & Ruf, Christian:
	Mobile Business.
    	In  
    	Hoffmann, Christian Pieter; Lennerts, Silke; Schmitz, Christian; Stölzle, Wolfgang & Uebernickel, Falk (ed.): 
    	Business Innovation: Das St.Galler Modell. 
	Wiesbaden :
	Springer Fachmedien Wiesbaden,
	2016,
	S. 357-381."
1647089043-1361,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Bendel, Oliver & Stoller-Schai, Daniel:
	E-Learning.
    	In  
    	Mertens, Peter & Back, Andrea (ed.): 
    	Lexikon der Wirtschaftsinformatik. 
	Berlin :
	Springer,
	2001,
	S. 164-165."
1647089043-1148,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Knuchel, Thomas; Kuntner, Tobias; Pataki, Eva Carolina & Back, Andrea
 	(2011)
	2D-Codes - Technologie und Anwendungsbereiche.
	Wirtschaftsinformatik,
	53
	(1).
	49-52.
	ISSN 0937-6429"
1647089043-1211,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea
 	(1994)
	Aspekte zur Implementierung und Nutzung einer Prozesskostenrechnung. Rubrik Meinungsspiegel.
	Kostenrechnungspraxis-Sonderheft,
	
	(1).
	12-13."
1647089043-1575,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	St.Galler Referenzmodell: Strategie und Methoden für Lernprozesse.
	Opening 2004 der e/t/s didactic media im Rahmen der Learntec.
	Karlsruhe,
	10 February 2004."
1647089043-1395,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Mayrhofer, David; Back, Andrea & Hubschmid, Roger:
	Web-Conferencing Software Tools: A Comprehensive Market Survey.
	Mayrhofer, David; Back, Andrea; Hubschmid, Roger,
	2004,
	2/2004."
1647089043-1106,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Marheine, Christian; Engel, Christian & Back, Andrea
 	(2021)
	How an Incumbent Telecoms Operator Became an IoT Ecosystem Orchestrator.
	MIS Quarterly Executive,
	20
	(4).
	297-314.
	ISSN 1540-1960"
1647089043-1157,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea
 	(2009)
	Corporate E-Learning: Disruptive Innovation auf der Überholspur?
	IT-Business,
	
	(1).
	23-24.
	ISSN 1616-3532"
1647089043-1356,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Entscheidungsunterstützungssysteme.
    	In  
    	Küpper, Hans-Ulrich & Wagenhofer, Alfred (ed.): 
    	Handwörterbuch Unternehmensrechnung und Controlling. 
	Stuttgart :
	Schäffer-Poeschel,
	2002,
	S. 370-374."
1647089043-1533,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Produktivität von Wissensarbeit 2.0: Traumhaft oder traumatisch.
	LEARNTEC.
	Karlsruhe,
	3 February 2009."
1647089043-1596,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Zum Verhältnis von eLearning und Wissensmanagement in Unternehmen.
	GI-Jahrestagung.
	Dortmund,
	1 October 2002."
1647089043-1478,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Barrieren am Weg zum Mobile Contactless Payment Eine Marktanalyse und Bestandsaufnahme der Situation in der Schweiz.
	MKWI 2012.
	Braunschweig,
	1 March 2012."
1647089043-1606,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	e-Welt: Wissensmanagement.
	SKU Fokus Seminare: Elemente der ganzheitlichen Unternehmensführung.
	Brunnen,
	3 October 2001."
1647089043-1629,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Lernen in der Wissensgesellschaft: Paradigmenwechsel für die betriebliche Bildung.
	1. Fachtagung zum Thema die lernende Gesellschaft oder Wissensmanagement im 21. Jahrhundert.
	Zürich-Schlieren,
	20 October 1999."
1647089043-1319,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea; Lauber, Jürgen & Sütterlin, Sarah:
	Wissensarbeit nach Lean-Prinzipien bei Saia-Burgess Controls.
    	In  
    	Richter, Alexander (ed.): 
    	Vernetzte Organisation. 
	München :
	De Gruyter,
	2014,
	S. 176-183."
1647089043-1183,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea & Seufert, Andreas
 	(2000)
	Computer Supported Cooperative Work (CSCW) - State-of-the-Art und zukünftige Herausforderungen.
	HMD - Praxis der Wirtschaftsinformatik,
	37
	(213).
	5-22.
	ISSN 1436-3011"
1647089043-1563,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Schöne neue Arbeitswelt: Die Rolle von E-Tools für Ihre Informations- und Wissensarbeiter.
	Keynote an der eHealthCare.ch04 Konferenz.
	Zürich,
	12 October 2004."
1647089043-1424,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Raimann, Joerg; Koehne, Marija; Seufert, Andreas; Back, Andrea & von Krogh, G.:
	Performance Measurement of Communities of Practice.
	,
	2000,"
1647089043-1444,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Seufert, Andreas; Back, Andrea & von Krogh, G.:
	A Vision for Knowledge Networking.
	,
	1999,"
1647089043-1491,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Social Media im Unternehmenskontext und in der Arbeit.
	EMBE-Modul 9.
	St. Gallen,
	23 May 2011."
1647089043-1358,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Enkel, Ellen & Back, Andrea:
	Wissensnetzwerke: Das neue Instrument für die Förderung von Wissensaustausch und Wissensentwicklung im Unternehmen.
    	In  
    	Bleicher, Knut & Berthel, Jürgen (ed.): 
    	Auf dem Weg in die Wissensgesellschaft : veränderte Strukturen, Kulturen und Strategien. 
	Frankfurt a.M. :
	Frankfurter Allg. Buch,
	2002,
	S. 149-169."
1647089043-1592,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Skill-Management: Heutiger Erkenntnisstand.
	bbz-Forum ""Skill-Management - Voraussetzung zur Weiterentwicklung des Unternehmens"".
	Berlingen,
	1 October 2002."
1647089043-1340,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Enkel, Ellen; Rumyantseva, Maria & Gurgul, Grzegorz:
	Integrated Performance Measurement System for Knowledge Networks for Growth.
    	In  
    	Vonkrogh, Georg; Back, Andrea & Enkel, Ellen (ed.): 
    	Knowledge Networks for Business Growth. 
	Berlin :
	Springer,
	2007,
	S. 165-189."
1647089043-1132,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Rennhard, Yannick & Back, Andrea
 	(2014)
	Mediennutzung in der Projektkommunikation von Studierenden - Analyse dreier Praxisprojekte unter besonderer Berücksichtigung der Kollaborationsplattform MavenLink.
	Interdisziplinäre Zeitschrift für Technologie und Lernen : iTeL,
	1
	(1).
	36-49.
	ISSN http://www.itel-journal.org/wp-content/uploads/2016/01/7-75-2-PB.pdf"
1647089043-1354,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Mayrhofer, David & Back, Andrea:
	Workplace e-Collaboration in Practice: Practical Guidelines for Implementing e-Collaboration in Organizations.
    	In  
    	Fong, Michelle W.L. (ed.): 
    	E-Collaborations and Virtual Organizations. 
	Hershey, PA :
	IRM Press,
	2004,
	S. 29-60."
1647089043-1187,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Seufert, Andreas; von Krogh, G. & Back, Andrea
 	(1999)
	Towards knowledge networking.
	Journal of Knowledge Management,
	
	(No. 3).
	180-190."
1647089043-1451,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Berghaus, Sabine & Back, Andrea:
	Wie packen Unternehmen die Digitale Transformation an? (Teil 1).
	
	T-Systems Multimedia Solutions GmbH,
	2016."
1647089043-1411,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Wicki, Yvonne; Enkel, Ellen; Seufert, Andreas; Back, Andrea & von Krogh, Georg:
	Knowledge Network - Survey Findings (internal Paper).
	,
	2001,"
1647089043-1298,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (ed.) 
    	: 
	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien.
	3., vollständig überarbeitete Auflage.
	München :
	Oldenbourg,
	2012,
	
	- ISBN 978-3-486-59832-2."
1647089043-1495,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea:
	Do LMS have a Future? A conversation between criticism and defence of today's LMS.
	Eduhub days 2011.
	Lugano,
	23 March 2011."
1647089043-1206,https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?,"Back, Andrea
 	(1995)
	Entwicklungen im Markt und in Anwendungsfeldern von Groupware.
	Informatik/Informatique,
	Vol. 2
	(6).
	4-7."
