web-scraper-order,web-scraper-start-url,information
"1647194564-1532","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Marheine, Christian; Gruber, Lukas & Back, Andrea
 	(2019)
	Innovation durch den Einsatz von Enterprise
IoT-Lösungen: Ein Modell zur Bestimmung des
Innovationspotenzials.
	HMD Praxis der Wirtschaftsinformatik,
	56
	(6).
	1126-1143.
	ISSN 1436-3011"
"1647194564-1643","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1775","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Vom Kursprojekt zum Reengineering der Bildungsprozesse.
    	In  
    	Zinke, Gert & Haertel, Michael (Hrsg.): 
    	E-Learning: Qualität und Nutzerakzeptanz sichern : Beiträge zur Planung, Umsetzung und Evaluation multimedialer und netzgestützter Anwendungen. 
	Bielefeld :
	Bertelsmann,
	2004,
	S. 95-104."
"1647194564-1917","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Do LMS have a Future? A conversation between criticism and defence of today's LMS.
	Eduhub days 2011.
	Lugano,
	23 März 2011."
"1647194564-1692","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Seidel, Gunter & Back, Andrea:
	Critical Success Factors of Global Enterprise Resource Planning Programmes: An Empirical Model Based on Expert Interviews.
	2011.
	- 19th European Conference on Information Systems (ECIS) 2011.
	- Helsinki, Finland."
"1647194564-1658","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-2059","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Learning Communities im Inter-/Intranet.
	Eröffnungsfeier HAAS & PARTNER, Glattzentrum.
	Zürich,
	12 November 1998."
"1647194564-1911","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Enterprise 2.0 für das Management.
	EMBE-Modul 9.
	St. Gallen,
	23 Mai 2011."
"1647194564-1661","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Ruf, Christian; Back, Andrea; Bergmann, Richard & Schlegel, Michael:
	Elicitation of Requirements for the Design of Mobile Financial Advisory Services - Instantiation and Validation of the Requirement Data Model with a Multi-method Approach.
	2015.
	- 48th Hawaiin International Conference on System Sciences (HICSS).
	- Kauai, Hawaii."
"1647194564-1631","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(1995)
	Interview mit Mark C. Turrell: ""Groupware should be widely deployed"".
	Informatik/Informatique,
	
	(6).
	29-30."
"1647194564-1730","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Seufert, Sabine; Back, Andrea & Häusler, Martin
    	 
    	: 
	E-Learning: Weiterbildung im Internet.
	
	Kilchberg :
	SmartBooks,
	2001,
	
	- ISBN 3-908490-53-7."
"1647194564-1701","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Open (e-)Cooperation - Ein Erfahrungsbericht zu Formen der Zusammenarbeit von Hochschullehre und Unternehmenspraxis.
	2010.
	- GML2 2010.
	- Berlin."
"1647194564-1593","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(2003)
	Im virtuellen Klassenraum interaktiv arbeiten.
	bulletin,
	
	(4).
	37-39."
"1647194564-1981","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Das interne Geschäftsmodell für betriebliche Bildung - Herausforderungen und Entwicklungstendenzen.
	6. CCEC-Workshop ""Geschäftsmodelle im E-Learning"".
	Bochum,
	29 Juni 2005."
"1647194564-1720","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.) 
    	: 
	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien.
	3., vollständig überarbeitete Auflage.
	München :
	Oldenbourg,
	2012,
	
	- ISBN 978-3-486-59832-2."
"1647194564-1831","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Rumyantseva, Maria; Enkel, Ellen & Gurgul, Grzegorz:
	Perspectives for our partners. Innovation and the network option.
	KnowledgeSource paper series,
	2002,
	Vol.6.BE HSG/IWI 3/IfB HSG No. 36."
"1647194564-1577","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(2009)
	Veni - VIDEO - Vici: Videobasiertes eLearning auf dem Siegeszug 2.0.
	Jahrbuch eLearning & Wissensmanagement 2009/2010, eLearning Quo vadis?,
	
	
	44-49."
"1647194564-1989","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	E-Learning quo vadis? Innovationsrichtungen veranschaulicht am St. Galler E-Learning Referenzmodell.
	Media Design Center der TU Dresden.
	Dresden,
	13 Mai 2004."
"1647194564-2001","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1670","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Sammer, Thomas; Brechbühl, Hans & Back, Andrea:
	The New Enterprise Mobility: Seizing the Opportunities and Challenges in Corporate Mobile IT.
	2013.
	- 19th Americas Conference on Information Systems (AMCIS 2013).
	- Chicago, IL."
"1647194564-1955","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Produktivität von Wissensarbeit 2.0: Traumhaft oder traumatisch.
	LEARNTEC.
	Karlsruhe,
	3 Februar 2009."
"1647194564-1988","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1733","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Silic, Mario; Back, Andrea & Sammer, Thomas:
	Employee acceptance and use of unified communications and collaboration in a cross-cultural environment.
    	In  
    	 
    	Remote work and collaboration : breakthroughs in research and practice. 
	Hershey PA :
	IGI Global,
	2017,
	S. 1-22."
"1647194564-1642","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Josef, Barbara & Back, Andrea:
	Coworking as a New Innovation Scenario from the Perspective of Mature Organisations.
	2018."
"1647194564-1719","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Sammer, Thomas; Back, Andrea & Walter, Thomas
    	 
    	: 
	Mobile Business : Management von mobiler IT in Unternehmen.
	
	Zürich :
	buch & netz,
	2014,
	
	- ISBN 978-3-03805-029-2."
"1647194564-1746","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Friedel, Dominik & Back, Andrea:
	Das St. Galler Enterprise-2.0-Methodenset - Ein Ansatz zum organisatorischen Wandel.
    	In  
    	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.): 
    	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien. 
	München :
	Oldenbourg,
	2012,
	S. 108-115."
"1647194564-1680","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Friedel, Dominik & Back, Andrea:
	Determination of Enterprise 2.0 Development Levels with a Maturity Model.
	2012.
	- IADIS Multi Conference on Computer Science and Information Systems (MCCSIS 2012).
	- Lisbon."
"1647194564-1820","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1545","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Berghaus, Sabine & Back, Andrea
 	(2016)
	Gestaltungsbereiche der Digitalen Transformation von Unternehmen: Entwicklung eines Reifegradmodells.
	Die Unternehmung,
	70
	(2).
	98-123.
	ISSN 0042-059X"
"1647194564-1972","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	eLearning 2.0: Web-Architekturen des Mitwirkens laden Sie ein.
	eLearning an der LFUI - Rückblick und Ausblick.
	Innsbruck,
	28 September 2006."
"1647194564-1840","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","van Wegen, B.; Makarevitch, Alexei; Kayser, T. & Enkel, Ellen:
	Fostering New Ventures: Organisational conditions for New Ventures in Unilever.
	KnowledgeSource internal paper series,
	2001,
	BE HSG/IWI3 IfB No 32."
"1647194564-1764","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Rumyantseva, Maria; Enkel, Ellen & Pos, A.:
	Supporting Growth through Innovation Networks in Unilever.
    	In  
    	Back, Andrea; Enkel, Ellen & Vonkrogh, Georg (Hrsg.): 
    	Knowledge Networks for Business Growth. 
	Berlin :
	Springer,
	2007,
	S. 77-97."
"1647194564-1653","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Berghaus, Sabine & Back, Andrea:
	Stages in Digital Business Transformation: Results of an Empirical Maturity Study.
	2016.
	- 10th Mediterranean Conference on Information Systems (MCIS 2016).
	- Paphos, Cyprus."
"1647194564-1950","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	The Emergence and Impact of Web 2.0.
	Focus on social media.
	Europäisches Patentamt, München,
	3 März 2009."
"1647194564-1851","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1696","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Reifegradmodelle im Management von Enterprise 2.0.
	2010.
	- 12. KnowTech 2010.
	- Bad Homburg."
"1647194564-1823","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Bendel, Oliver; Leithner, Barbara; Keller, Miriam & Back, Andrea:
	Lernen im Medienverbund: Nachhaltigkeit von Aus- und Weiterbildung der Polizei BaWü.
	Arbeitsberichte des Learning Center der Universität St. Gallen,
	2003,
	2/2003."
"1647194564-1754","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	E-Learning im Unternehmen.
    	In  
    	Kurbel, Karl; Gronau, Norbert; Becker, Joerg; Sinz, Elmar & Suhl, Leena (Hrsg.): 
    	Enzyklopädie der Wirtschaftsinformatik : Online-Lexikon. 
	München :
	Oldenbourg,
	2008,
	S. online."
"1647194564-1974","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Weblogs und Wikis in der Hochschullehre: ein Erfahrungsbericht.
	Gastvortrag an der Pädagogischen Hochschule.
	Weingarten,
	13 July 2006."
"1647194564-1648","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1876","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Sammer, Thomas; Back, Andrea & Bessing, Stefan:
	Mobile Business 2013 : Der Einfluss von Second Generation Enterprise Mobility auf die Value Chain von Unternehmen.
	
	T-Systems Multimedia Solutions GmbH,
	2013."
"1647194564-1649","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Silic, Mario & Back, Andrea:
	Impact of Gamification on User’s Knowledge-Sharing Practices:Relationships between Work Motivation, Performance Expectancy and Work Engagement.
	2017.
	- 50th Hawaii International Conference on Sciences (HICSS).
	- Waikoloa, Hawaii."
"1647194564-1849","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1634","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(1994)
	Ein Modell zur Kalkulation der Kosten je Absolvent.
	ZfB-Sonderheft,
	
	(64).
	297-310."
"1647194564-1998","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Erfolgreiche E-Learning-Anwendungsfelder - jetzt und in der Zukunft.
	LERNET-Konferenz.
	Berlin,
	2 Dezember 2003."
"1647194564-2004","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Insights from taking a business engineering perspective on corporate eLearning.
	Guide Executive Club.
	Rome,
	1 Oktober 2003."
"1647194564-1776","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Mayrhofer, David & Back, Andrea:
	Workplace e-Collaboration in Practice: Practical Guidelines for Implementing e-Collaboration in Organizations.
    	In  
    	Fong, Michelle W.L. (Hrsg.): 
    	E-Collaborations and Virtual Organizations. 
	Hershey, PA :
	IRM Press,
	2004,
	S. 29-60."
"1647194564-1710","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1792","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Management Informationssysteme.
    	In  
    	 
    	Controlling Lexikon. 
	München et al. :
	Oldenbourg,
	1996,"
"1647194564-1828","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1549","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Silic, Mario; Back, Andrea & Silic, Dario
 	(2015)
	Email: from hero to zero - the beginning of the end?
	Journal of Information Technology Teaching Cases,
	5
	(2).
	84-91."
"1647194564-1638","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Marheine, Christian; Pauli, Tobias; Marx, Emanuel; Back, Andrea & Matzner, Martin:
	From Suppliers to Complementors: Motivational Factors for Joining Industrial Internet of Things Platform Ecosystems.
	2021."
"1647194564-1650","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-2022","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Podiumsdiskussion ""Deutschland - Entwicklerstandort oder Entwicklungsland?"", geleitet von Dr. H.-H. Kappel; weitere Mitwirkende Prof. Dr. H.-L. Grob, Prof. Dr. M. Zitterbart, F. Milius, Armin Hopp.
	Learntec.
	Karlsruhe,
	7 Februar 2002."
"1647194564-1808","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Heidecke, Florian & Back, Andrea:
	Newsaggregatoren-Software - ein Marktüberblick.
	Arbeitsberichte des Learning Center der Universität St. Gallen,
	2007,
	1/2007."
"1647194564-1982","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Return on E-Learning Investment.
	3. E-Learning Tagung der Medizinischen Fakultät der Universität Zürich.
	Zürich,
	4 März 2005."
"1647194564-1582","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1756","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Haentschel-erhart, Irene:
	Podcasting.
    	In  
    	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.): 
    	Web 2.0 in der Unternehmenspraxis : Grundlagen, Fallstudien und Trends zum Einsatz von Social Software. 
	München :
	Oldenbourg,
	2008,
	S. 51-56."
"1647194564-1698","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1936","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Stossrichtungen für Kundenbeziehungen in Web-2.0-Kultur.
	7. IT-Anlass Helsana.
	Dübendorf,
	20 November 2009."
"1647194564-1665","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1767","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Enkel, Ellen; Gurgul, Grzegorz & Rumyantseva, Maria:
	A methodology for adapting Knowledge Networks - managerial guidelines.
    	In  
    	Vonkrogh, Georg; Back, Andrea & Enkel, Ellen (Hrsg.): 
    	Knowledge Networks for Business Growth. 
	Berlin :
	Springer,
	2007,
	S. 99-163."
"1647194564-1858","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Seufert, Andreas; Back, Andrea & von Krogh, G.:
	Towards a Reference Model for Knowledge Networking.
	,
	1999,"
"1647194564-1966","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Wissensnetzwerke in Unternehmen - mit Technik und Pragmatismus zum Erfolg.
	Learntec 07.
	Karlsruhe,
	15 Februar 2007."
"1647194564-1707","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Mayrhofer, David; Heilmeier, Peter; Nirankari, Ravi & Back, Andrea:
	Knowledge Management in Challenging Settings - A Case of Military Aircraft.
	2005.
	- 5th International Conference on Knowledge Management and Knowledge Technologies (I-KNOW).
	- Graz."
"1647194564-1835","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Bendel, Oliver; Bursian, Olaf; Oberlin, Karin; Keller, Miriam; Leithner, Barbara & Back, Andrea:
	Qualitative und ökonomische Potenziale der Einführung eines LMS in der Credit Suisse.
	Reihe Arbeitsberichte des Learning Center der Universität St. Gallen,
	2001,
	2/2001."
"1647194564-1867","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1902","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Ich bin drin - im Web 2.0! Meine Arbeitspraxis 2.0.
	Tag der Informatik an der Christian-Albrechts-Universität Kiel.
	Kiel,
	2 Dezember 2011."
"1647194564-2047","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Technologie und Mensch im Wissensmanagement.
	2. Österreichischer Wissensmanagement-Kongress.
	Wien,
	21 März 2000."
"1647194564-1531","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Grüttner, Arne; Wambsganss, Thiemo & Back, Andrea
 	(2020)
	From Data to Dollar – Using the Wisdom of an Online Tipster Community to Improve Sports Betting Returns.
	
	European Journal of International Management (EJIM) - Special Issue on: ""International Sports Management"""
"1647194564-1744","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Friedel, Dominik & Back, Andrea:
	Bestimmung des Enterprise-2.0-Entwicklungsstands mit einem Reifegradmodell.
    	In  
    	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.): 
    	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien. 
	München :
	Oldenbourg,
	2012,
	S. 102-108."
"1647194564-2053","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Kooperatives Lernen im Internet.
	Leitung Weiterbildungsseminar HSG.
	St. Gallen,
	1 September 1999."
"1647194564-1811","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1659","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Ruf, Christian; Back, Andrea & Wittmann, Matthias:
	Is an App Better than an Email? Developing Trust in a Mobile Financial Advisory Service : Design and Evaluation of a Prototype.
	2015.
	- 12. Internationale Tagung Wirtschaftsinformatik (WI 2015) : Smart Enterprise  Engineering.
	- Osnabrück, Germany."
"1647194564-2029","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	e-Learning-Projekte: Lernen via e-Training und e-Collaboration.
	Leitung und Einführung Weiterbildungsseminar HSG.
	Zürich,
	25 September 2001."
"1647194564-1953","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Zeit für kreative Verdrängung des Althergebrachten im betrieblichen E-Learning: Disruptive Innovation.
	Swiss eEducation Forum, info society days 2009.
	Bern,
	2 März 2009."
"1647194564-1814","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1924","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Online-Video im E-Learning von Unternehmen - Bedeutung, Fallbeispiele, Didaktik, Produktion sowie Distribution mit Social Media.
	Fachseminar.
	BallyLab, Schönenwerd,
	12 August 2010."
"1647194564-1628","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(1995)
	Entwicklungen im Markt und in Anwendungsfeldern von Groupware.
	Informatik/Informatique,
	Vol. 2
	(6).
	4-7."
"1647194564-1768","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Köhne, M.; Enkel, Ellen & Ulrich, C.:
	Developmental aspects and supportive factors in Knowledge Networks.
    	In  
    	Back, Andrea; Vonkrogh, Georg; Seufert, Andreas & Enkel, Ellen (Hrsg.): 
    	Getting real about Knowledge Networks: unlocking corporate knowledge assets. 
	Basingstoke :
	Palgrave Macmillan,
	2006,
	S. 148-169."
"1647194564-1905","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Haager, Christoph:
	Assessing Degrees of Web-2.0-ness: Model and Results for Product Websites in the Pharma-Industry.
	24th Bled eConference.
	Bled,
	14 Juni 2011."
"1647194564-1929","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Silo-Breaking through Open (e-)Cooperation - Zusammenarbeit von Hochschullehre und Unternehmenspraxis.
	GML 2010.
	Berlin,
	11 März 2010."
"1647194564-1541","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Silic, Mario & Back, Andrea
 	(2017)
	Open Source Software Adoption: Lessons from Linux in Munich.
	IT Professional,
	19
	(1).
	42-47.
	ISSN 1520-9202"
"1647194564-2039","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Neue Aspekte des Informationsmanagements.
	Neue Aspekte des Informationsmanagements, Workshop Wissensmanagement: Wege in die Wissensgesellschaft.
	München,
	9 November 2000."
"1647194564-1928","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Web-Video zur Wissenskommunikation.
	OpenSpace an der Swiss eLearning Conference.
	Zürich,
	13 April 2010."
"1647194564-1622","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(1997)
	Der Kollaborateur aus der Kiste: Groupware, Interview.
	Handleszeitung,
	Vol. 136
	(47).
	21."
"1647194564-1769","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Enkel, Ellen:
	Outlook: Beyond organizational boundaries - Knowledge Networks for Growth.
    	In  
    	Back, Andrea; Vonkrogh, Georg; Seufert, Andreas & Enkel, Ellen (Hrsg.): 
    	Getting real about knowledge networks : unlocking corporate knowledge assets. 
	Basingstoke :
	Palgrave,
	2006,
	S. 221-239."
"1647194564-1993","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	E-Learning industry updates & recommendations.
	Global Cumputer Training Services Conference.
	Buonas,
	24 März 2004."
"1647194564-1584","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1704","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Seidel, Gunter & Back, Andrea:
	Success Factor Validation for Global ERP Programmes.
	2009.
	- 17th European Conference on Information Systems (ECIS) 2009.
	- Verona."
"1647194564-2065","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Seufert, Andreas:
	The Knowledge Creation Company: Strategisches Management & IKT.
	Seminar Wissensmanagement: Technologische Potentiale, organisatorische Anforderungen und Erfahrungen.
	Zürich,
	16 April 1998."
"1647194564-2028","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	e-Welt: Wissensmanagement.
	SKU Fokus Seminare: Elemente der ganzheitlichen Unternehmensführung.
	Brunnen,
	3 Oktober 2001."
"1647194564-1937","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Was kann die Hochschule aus der Unternehmenspraxis lernen? (per Videokonferenz).
	76. BundesDekaneKonferenz.
	Jena,
	23 Oktober 2009."
"1647194564-1569","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-2020","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Wissensmanagement.
	Kernprogramm Information Management, EMBA an der Universität Zürich.
	Zürich,
	13 März 2002."
"1647194564-1742","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Bloggen und Microblogging in Lehrveranstaltungen : Variationen aus sieben Jahren eigener Lehrpraxis.
    	In  
    	Reinmann, Gabi; Ebner, Martin & Schön, Sandra (Hrsg.): 
    	Hochschuldidaktik im Zeichen von Heterogenität und Vielfalt : Doppelfestschrift für Peter Baumgartner und Rolf Schulmeister. 
	Norderstedt :
	Books on Demand,
	2013,
	S. 151-164."
"1647194564-1568","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(2011)
	Stille Revolution im Workplace Learning.
	HR Today Special ""Personal Swiss 2011"",
	
	(1).
	41-42."
"1647194564-1757","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Heidecke, Florian:
	Produktivität von Wissensarbeitern.
    	In  
    	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.): 
    	Web 2.0 in der Unternehmenspraxis : Grundlagen, Fallstudien und Trends zum Einsatz von Social Software. 
	München :
	Oldenbourg,
	2008,
	S. 99-112."
"1647194564-1786","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Virtual Reality.
    	In  
    	Mertens, Peter & Back, Andrea (Hrsg.): 
    	Lexikon der Wirtschaftsinformatik. 
	Berlin :
	Springer,
	2001,
	S. 492-494."
"1647194564-1570","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Knuchel, Thomas; Kuntner, Tobias; Pataki, Eva Carolina & Back, Andrea
 	(2011)
	2D-Codes - Technologie und Anwendungsbereiche.
	Wirtschaftsinformatik,
	53
	(1).
	49-52.
	ISSN 0937-6429"
"1647194564-1852","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Raimann, Joerg; Enkel, Ellen; Seufert, Andreas; Back, Andrea & von Krogh, G.:
	Supporting Business Processes through Knowledge Management - A Technology-based Analysis.
	,
	2000,"
"1647194564-1566","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Henestrosa, Alexandra
 	(2012)
	Nutzerpräferenzen für Funktionen mobiler Lernanwendungen in der betrieblichen Bildung.
	Zeitschrift für E-Learning : Lernkultur und Bildungstechnologie,
	7
	(4).
	7-20.
	ISSN 1992-9579"
"1647194564-1958","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Open Educational Resources in der Web-2.0 Bewegung: Facetten der Freiheit, zu Lehr-/Lernmaterialien beizutragen und diese zu nutzen.
	Swiss Forum for Educational Media (SFEM 2007).
	Bern,
	15 November 2007."
"1647194564-2043","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1655","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Silic, Mario; Back, Andrea & Silic, Dario:
	Atos - Towards Zero Email Company.
	2015.
	- 23rd European Conference on Information Systems (ECIS) 2015.
	- Münster."
"1647194564-1809","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1572","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(2010)
	E-Learning zunächst ganz pragmatisch als Kundenservice.
	Zeitschrift für E-Learning : Lernkultur und Bildungstechnologie,
	5
	(2).
	20-24.
	ISSN 1992-9579"
"1647194564-1855","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Raimann, Joerg; Koehne, Marija; Seufert, Andreas; Back, Andrea & von Krogh, G.:
	Knowledge Networks - A Tools Perspective.
	,
	2000,"
"1647194564-1761","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Keller, Miriam:
	Gestaltung eines Blended-Learning-Szenarios vor dem Hintergrund der Unterstützung einer neuen Lernkultur in Unternehmen.
    	In  
    	Blum, Ulrich; Eckstein, Andrea & Eckstein, Andreas (Hrsg.): 
    	Wirtschaftsinformatik im Fokus der modernen Wissensökonomik: Netzwerkökonomie und Electronic Business, Electronic Learning, Systementwicklung und Modellierung; Festschrift für Prof.Dr.Dr.h.c. Wolfgang Uhr. 
	Dresden :
	TUDpress,
	2007,
	S. 227-243."
